Drone: 12 Station: 1 ready time: 335 waiting time: 0 finish time: 643
Drone: 22 Station: 1 ready time: 449 waiting time: 80 finish time: 797
Drone: 23 Station: 1 ready time: 274 waiting time: 230 finish time: 662
Drone: 27 Station: 1 ready time: 96 waiting time: 362 finish time: 524
Drone: 8 Station: 1 ready time: 251 waiting time: 216 finish time: 719
Drone: 24 Station: 1 ready time: 275 waiting time: 315 finish time: 783
Drone: 10 Station: 1 ready time: 85 waiting time: 443 finish time: 633
Drone: 13 Station: 1 ready time: 245 waiting time: 455 finish time: 833
Drone: 2 Station: 1 ready time: 212 waiting time: 446 finish time: 840
Drone: 16 Station: 1 ready time: 286 waiting time: 534 finish time: 954
Drone: 15 Station: 1 ready time: 106 waiting time: 654 finish time: 814
Drone: 7 Station: 1 ready time: 226 waiting time: 521 finish time: 974
Drone: 6 Station: 1 ready time: 271 waiting time: 525 finish time: 1059
Drone: 5 Station: 1 ready time: 167 waiting time: 702 finish time: 995
Drone: 18 Station: 1 ready time: 145 waiting time: 756 finish time: 1013
Drone: 3 Station: 1 ready time: 204 waiting time: 743 finish time: 1112
Drone: 11 Station: 1 ready time: 307 waiting time: 666 finish time: 1255
Drone: 30 Station: 1 ready time: 325 waiting time: 682 finish time: 1313
Drone: 1 Station: 1 ready time: 284 waiting time: 739 finish time: 1312
Drone: 28 Station: 1 ready time: 367 waiting time: 769 finish time: 1435
Drone: 25 Station: 1 ready time: 143 waiting time: 990 finish time: 1251
Drone: 26 Station: 1 ready time: 306 waiting time: 843 finish time: 1454
Drone: 17 Station: 1 ready time: 327 waiting time: 891 finish time: 1515
Drone: 14 Station: 1 ready time: 85 waiting time: 1119 finish time: 1313
Drone: 19 Station: 1 ready time: 74 waiting time: 1210 finish time: 1342
Drone: 20 Station: 1 ready time: 263 waiting time: 1016 finish time: 1571
Drone: 9 Station: 1 ready time: 203 waiting time: 1146 finish time: 1551
Drone: 21 Station: 1 ready time: 161 waiting time: 1213 finish time: 1549
Drone: 4 Station: 1 ready time: 260 waiting time: 1155 finish time: 1688
Drone: 29 Station: 1 ready time: 55 waiting time: 1400 finish time: 1523
